u:\PHYS 402\Lab 1 (D7)\day2data4.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
11:01:53
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
        5195.15	      29.481132	    3421.873871
        5197.15	      25.353774	    3429.281285
        5199.15	      38.325472	    3436.683001
         5201.2	      35.377358	    3444.263852
        5203.15	      25.353774	    3451.469362
        5205.15	      27.122642	     3458.85402
        5207.15	      29.481132	    3466.233005
        5209.15	      33.608491	    3473.606325
        5211.15	      38.325472	    3480.973984
        5213.15	      30.070755	    3488.335991
        5215.15	      29.481132	    3495.692351
         5217.1	      35.966981	    3502.859371
         5219.1	      33.608491	    3510.204598
        5221.15	      30.660377	    3517.727616
         5223.1	      29.481132	    3524.878177
         5225.1	      28.301887	    3532.206541
        5227.15	      43.632075	    3539.712294
        5229.15	      24.174528	    3547.029309
        5231.15	      23.584906	    3554.340729
         5233.1	      33.018868	    3561.463982
         5235.1	      26.533019	    3568.764371
        5237.15	      32.429245	    3576.241483
        5239.15	      22.995283	    3583.530587
        5241.15	      28.301887	    3590.814128
        5243.15	      31.839623	    3598.092112
         5245.1	      39.504717	    3605.182803
        5247.15	      32.429245	    3612.631437
        5249.15	      26.533019	    3619.892789
         5251.2	      39.504717	    3627.329936
        5253.15	      27.712264	    3634.398907
        5255.15	      30.660377	    3641.643685
        5257.15	      31.839623	    3648.882951
        5259.15	          31.25	    3656.116711
         5261.2	      30.660377	    3663.525606
        5263.15	      24.174528	    3670.567737
        5265.15	      32.429245	    3677.785016
         5267.2	      34.787736	    3685.177039
        5269.15	      28.301887	    3692.203137
         5271.2	      33.018868	    3699.583943
        5273.15	      48.938679	    3706.599385
        5275.15	      39.504717	    3713.789321
        5277.15	      34.198113	    3720.973808
        5279.15	      37.146226	    3728.152851
         5281.2	      34.198113	    3735.505727
        5283.15	      32.429245	    3742.494631
        5285.15	      21.816038	     3749.65738
         5287.2	      37.146226	    3756.993574
         5289.2	      32.429245	    3764.145356
         5291.2	      39.504717	    3771.291731
        5293.15	      45.990566	    3778.254248
        5295.15	      39.504717	    3785.389963
        5297.15	      72.523585	     3792.52029
        5299.15	      65.448113	    3799.645235
         5301.2	     120.872642	    3806.942724
        5303.15	      99.056604	    3813.879003
        5305.15	      90.212264	    3820.987837
        5307.15	     103.773585	    3828.091314
        5309.15	      92.570755	    3835.189439
         5311.2	      72.523585	    3842.459469
        5313.15	           62.5	    3849.369657
        5315.15	       51.29717	    3856.451763
        5317.15	      33.018868	    3863.528541
        5319.15	      38.325472	    3870.599997
        5321.15	      24.174528	    3877.666137
         5323.1	      19.457547	    3884.550511
        5325.15	          31.25	    3891.782494
         5327.1	      32.429245	    3898.656532
         5329.1	      37.146226	    3905.701602
        5331.15	      25.943396	    3912.917312
        5333.15	      25.353774	    3919.951683
         5335.1	      24.174528	    3926.805117
        5337.15	      29.481132	     3934.00461
        5339.15	      33.018868	    3941.023177
        5341.15	      27.122642	    3948.036488
        5343.15	      25.353774	    3955.044549
        5345.15	       22.40566	    3962.047365
        5347.15	      21.816038	    3969.044943
        5349.15	       22.40566	    3976.037288
